Family;Genus;species;bar_code;plot_code;X;Y;n_lvs;surete;status;bar_code_curr;taxon_code;DBH;Height;ID_arbre;ID_ram;Ht_sample;thickness;SPAD;toughness;dry_mass;traits_surf_area;ind_surf_area;sapwood_dens;moisture;bark_thick;twig_dens;twig_diam;twig_bark_thick;comment
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;guianensis;P01860374;P018;2;49;3;5;OK;P01860017;14;10;8;3;2;8;235;50.5;1.896666646;5.592333158;;1572.1;0.5816;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;guianensis;P01860473;P018;87;98;3;5;OK;P01860463;14;14;9;1;4;5;254.0333354;53.83333333;2.48333327;4.40200003;;1189.5;0.5753;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;sp. B1;LV109459;LV1;174.8;52.2;3;4;OK;LV109459;828;13.21656051;18;1;2;11;;50.9666659;1.593333284;0.34133334;51.33120092;;;;;;;2.22246577;genet?
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;A110155;A11;38;41;3;5;OK;A110155;15;13.5;20;3;3;20;176.6666667;56.63333257;2.210000038;0.602666656;;204;0.62;0.51;4;0.635046959;9.74725;1.33508769;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;A110169;A11;25;23;3;5;OK;A110169;15;13.7;13;2;2;13;173.2333323;59.5;2.856666644;0.632000009;;192.5;0.56;0.67;5;0.566231728;9.03175;1.34466866;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;A110187;A11;25;7;3;5;OK;A110187;15;16.2;19;2;2;19;167.1333313;65.56666819;2.26666673;0.537999988;;166.4;0.52;0.82;2;0.503959894;7.92725;1.21463363;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;A110435;A11;92;98;3;5;OK;A110435;15;22.3;18;4;5;18;201.5333354;54.80000051;2.403333346;0.59133333;;158.1;0.55;0.66;3;0.512601554;7.78675;1.02153155;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;B444068;B4;92;64;3;5;OK;B444068;15;11.6;12;2;2;12;164.4333344;54.13333384;1.339999994;0.572666655;;215.4;0.53;0.86;6;0.585;10.1112;2.309;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;B446068;B4;94;19;3;5;OK;B446068;15;14.6;15;3;3;15;160.899999;59.70000076;1.549999992;0.490666668;;157.6;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;B446072;B4;89;17;3;5;OK;B446072;15;10.8;12;1;1;12;176.8666687;61.13333384;1.709999998;0.602333347;;157.3;0.63;0.6;8;0.625;10.4379;2.032;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;LV109164;LV1;131.9;61.2;3;5;OK;LV109164;15;11.46496815;9;1;1;8;180.3333333;60.36666616;2.00333337;0.924666683;101.6599325;;;;;0.555491607;10.4389;2.67987947;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;NH200401;NH20;70;374;3;5;OK;NH200401;15;16;15;1;1;10;153.2333323;45.16666794;1.976666689;0.664000005;;238.9;0.5549;0.7343;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;NL110542;NL11;194;56;3;4;OK;NL110542;15;16.9;19;1;1;19;155.4666646;51.43333308;1.776666641;0.788666666;;293.8;0.548;0.8105;;0.485;12.693;2.6445;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Guatteria;wachenheimii;NL110627;NL11;194;83;3;5;OK;NL110627;15;10.287;13;1;1;6;135.2333323;45.93333308;1.629999995;0.687000016;;333.9;;;;0.493;;;DBH estimated
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;A110268;A11;66;89;3;5;OK;A110268;17;11.1;9;2;2;;201.3333333;50.86666616;1.643333316;0.17233333;;73.4;0.75;0.46;2;0.743460774;6.82625;0.81727729;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;A110368;A11;93;15;3;5;OK;A110368;17;12.4;15;1;1;;200;71.56666565;1.846666654;0.23633333;;79.7;0.78;0.41;5;0.719404042;11.147;1.3454391;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;A110377;A11;88;27;3;5;OK;A110377;17;10.8;11;1;1;11;211.6999969;69.19999949;1.616666635;0.206333334;;67.3;0.78;0.36;5;0.741247773;9.39875;0.86727171;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;A112000;A11;19;21;3;5;OK;A112000;17;10.4;13;1;1;8;185.899999;47.40000025;1.646666646;0.140000001;;67.3;;;1;0.804789066;10.795;1.22367953;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109022;LV1;114;66.6;3;5;OK;LV109022;17;16.87898089;14;1;1;14;214;63.50000127;1.316666683;0.146333332;16.60909939;;0.73298;0.3857;2.95;0.751976438;11.2405;2.64569052;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109023;LV1;116.9;64.9;3;5;OK;LV109023;17;14.64968153;15;3;2;15;269.3333333;54.26666641;1.559999983;0.255666673;22.86290042;;0.7451;0.3684;6.3;0.843035685;10.8165;2.45200533;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109026;LV1;116.8;71.3;0;5;OK;LV109026;17;14.64968153;20;3;1;18;;;;;;;0.73727;0.4178;7.65;0.799301767;15.3928;4.04465493;No traits recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109029;LV1;119.7;59.3;3;5;OK;LV109029;17;10.66878981;9;1;1;9;202.3333333;53.76666641;1.406666676;0.220333338;27.28446643;;0.71084;0.3649;4.55;0.687739464;8.70294;1.98181336;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109030;LV1;105.6;60.1;3;5;OK;LV109030;17;17.19745223;19;2;2;19;260.6666667;60.90000025;2.086666663;0.153000002;13.65880013;;;;5.25;0.748245266;11.7915;2.30513081;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109031;LV1;105.4;58;3;5;OK;LV109031;17;14.64968153;18;2;2;17;264;63.83333333;2.24000001;0.236333335;25.01503309;;;;;0.743824982;11.5042;3.22787414;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109044;LV1;114.5;43;3;5;OK;LV109044;17;13.05732484;15;1;1;10;221.6666667;66.8666687;1.50666666;0.208999996;23.69603348;;;;;0.772816487;9.3163;2.46796129;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109045;LV1;117;46.7;3;5;OK;LV109045;17;12.57961783;19;1;1;8;234.3333333;68.09999847;1.783333341;0.210666666;22.68996684;;;;;0.671983709;8.40966;2.53560836;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109046;LV1;118.5;52.8;3;5;OK;LV109046;17;11.62420382;12;1;2;7;192.3333333;61.13333384;1.566666683;0.203333333;24.91236687;;;;;0.805889156;10.1665;2.71167628;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109059;LV1;105.5;30.7;3;5;OK;LV109059;17;10.35031847;13;1;1;8;;61.09999975;1.903333306;0.162666668;21.82716688;;;;;0.744640123;8.14946;2.41920604;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109088;LV1;117.9;12.5;3;5;OK;LV109088;17;16.56050955;24;3;2;12;225;69.96666718;1.526666681;0.219333331;23.38063367;;;;;0.762838658;7.50183;2.0778906;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109108;LV1;123.2;10.4;3;4;OK;LV109108;17;14.96815287;22;2;2;20;215.3333333;54.13333257;1.526666681;0.147;15.51839987;;;;;0.782093164;9.30674;2.32746846;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109165;LV1;130.3;73;3;5;OK;LV109165;17;18.15286624;14;2;1;14;229.3333333;71.26666768;1.529999971;0.177000001;20.50286674;;;;;0.754726995;11.6763;2.4933213;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109166;LV1;129.1;74.5;3;5;OK;LV109166;17;15.60509554;14;2;1;14;219.3333333;59.03333282;1.560000022;0.167000001;18.11373393;;;;;0.726730029;12.0849;3.34315238;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109170;LV1;118.3;73.1;3;5;OK;LV109170;17;16.56050955;12;2;1;10;459;60.96666718;1.780000051;0.211333334;27.71190008;;;;;0.814126026;10.2394;2.4743235;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109171;LV1;121;76.2;3;5;OK;LV109171;17;18.47133758;15;2;1;15;270.6666667;54.16666667;2.266666651;0.142333334;12.52106635;;;;;0.613913159;12.0033;2.39319996;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109183;LV1;129.8;87.8;3;5;OK;LV109183;17;15.2866242;18;1;2;15;221.6666667;62.26666641;1.506666621;0.242333333;27.04283333;;;;;0.722694533;12.8531;3.03153692;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109200;LV1;129.8;96.2;3;5;OK;LV109200;17;11.78343949;14;1;1;12;190.3333333;54.16666667;1.566666643;0.129333335;16.28970019;;;;;0.74375244;10.661;3.03990863;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109245;LV1;144.2;30.7;3;5;OK;LV109245;17;17.19745223;14;4;4;14;239;67.40000025;1.916666667;0.213;22.53889974;;;;;0.617283951;3.57113;1.58125752;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109248;LV1;141.8;29.9;3;5;OK;LV109248;17;15.2866242;15;1;2;9;219.6666667;67.39999898;2;0.157;18.94966634;;;;;0.746941896;6.52512;1.759032;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109270;LV1;147.5;33.3;3;5;OK;LV109270;17;16.87898089;17;2;1;12;220;62.16666667;1.426666617;0.166666672;19.40280024;;;;;0.712792747;9.58401;3.14971609;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109280;LV1;146.8;46.9;3;5;OK;LV109280;17;12.10191083;17;1;1;6;253;62.16666667;1.74666667;0.164666668;20.52580007;;;;4.1;0.721071632;10.0357;2.40924995;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109285;LV1;145.7;51.8;3;5;OK;LV109285;17;13.21656051;8;1;1;4;233;59.06666692;1.626666625;0.182666664;24.47613398;;;;;0.658900524;11.4139;2.5434791;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109319;LV1;152;98.2;3;5;OK;LV109319;17;14.01273885;13;1;1;10;199.3333333;53.06666565;1.504999995;0.127666667;17.8089997;;;;;0.806058433;8.14268;2.17266842;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109344;LV1;168.9;84.6;3;5;OK;LV109344;17;14.33121019;17;1;1;9;188;50.23333359;1.409999967;0.175333334;24.93503316;;;;;0.737120956;9.66713;2.54325981;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109389;LV1;163.7;25;3;5;OK;LV109389;17;17.51592357;19;1;2;19;224.6666667;67.69999949;2.129999955;0.264666667;25.56516584;;;;;0.705680794;10.9194;2.57349237;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109405;LV1;174;4.5;3;5;OK;LV109405;17;17.70700637;23;3;2;17;227.3333333;48.33333333;1.313333313;0.152666668;15.87610022;;;;;0.765147059;8.9128;2.62449735;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109440;LV1;168.1;32.3;3;5;OK;LV109440;17;10.35031847;14;2;1;9;213.3333333;65.65000153;1.536666632;0.180666665;22.83690008;;;;;0.737329127;7.13481;1.81746477;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109462;LV1;168.7;47.5;3;5;OK;LV109462;17;12.89808917;17;2;1;10;;71.20000203;1.949999968;0.180666665;20.88636716;;;;;0.792285983;12.6236;3.03655388;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109463;LV1;174.7;57.8;3;5;OK;LV109463;17;18.31210191;18;2;1;9;236;65.96666718;1.7566667;0.255333334;26.4169;;;;;0.827372701;9.98999;2.63172346;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV109488;LV1;178.9;97.9;3;5;OK;LV109488;17;14.96815287;22;3;3;20;238.6666667;65.3333346;1.936666648;0.207999999;25.17423312;;;;;0.75249066;8.86748;1.82670679;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV113000;LV1;123.8;40;3;5;OK;LV113000;17;12.42038217;;2;1;0;262.3333333;60.16666667;2.093333284;0.174;20.14289983;;;;;0.654839077;9.73205;2.37353067;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV113002;LV1;139.4;11.2;3;5;OK;LV113002;17;10.82802548;14;1;1;7;195;58.16666667;1.373333335;0.146999997;23.50526683;;;;;0.762667735;10.2839;2.36999261;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;LV113003;LV1;125;2.7;3;5;OK;LV113003;17;10.1910828;15;1;1;9;178.6666667;59.09999975;1.709999998;0.154999999;21.14366659;;;;;0.796536797;8.14672;2.12537469;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;NH200414;NH20;74;385;3;5;OK;NH200414;17;12.2;12;1;1;10;195.3333333;66.06666565;1.586666703;0.216000001;;73.2;0.6109;0.6602;2;0.766;17.3225;2.746;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610011;P006;5;132;3;5;OK;P00610011;17;12.7;12;3;4;12;230.6666667;62.66666667;1.850000024;0.167999998;;52.7;0.8698;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610016;P006;4;137;3;5;OK;P00610016;17;12.3;22;2;4;8;224.100001;61.5;1.436666648;0.15033333;;53.3;0.8153;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610047;P006;1;205;3;5;OK;P00610047;17;13.1;15;2;2;12;199.3333333;55.53333282;1.803333322;0.184;;56.3;0.8893;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610050;P006;5;211;3;5;OK;P00610050;17;12.9;13;2;3;13;233;60.10000102;2.063333313;0.17733333;;52.8;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610098;P006;11;215;3;5;OK;P00610098;17;12.3;18;2;3;14;249.2333323;70.73333232;2.449999968;0.409999996;;122.1;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610107;P006;14;201;3;5;OK;P00610107;17;12.3;12;2;3;8;175.5666656;59.63333384;1.819999973;0.234666663;;84.7;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610112;P006;21;192;3;5;OK;P00610112;17;12.3;15;2;4;15;246.9666697;68.33333333;1.963333368;0.218666668;;63.6;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610143;P006;21;147;3;5;OK;P00610143;17;14.3;13;2;2;10;191.100001;69.60000102;1.593333324;0.188666662;;59.6;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610145;P006;23;140;3;5;OK;P00610145;17;15;14;2;2;7;208.3333333;58.33333333;1.913333337;0.224000002;;83.2;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610147;P006;18;139;3;5;OK;P00610147;17;11.8;12;2;2;8;238.799998;66.96666718;1.956666668;0.244666666;;74.5;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610156;P006;17;132;3;5;OK;P00610156;17;14.8;14;2;2;14;223.6999969;60.20000076;1.193333348;0.127333333;;42.5;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610190;P006;26;191;3;5;OK;P00610190;17;11;12;2;3;12;219.2333323;68;1.780000011;0.305333331;;95.5;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610267;P006;36;199;3;5;OK;P00610267;17;11;8;2;2;8;235.6999969;66.59999847;1.816666683;0.251333331;;81.4;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610276;P006;34;186;3;5;OK;P00610276;17;12.6;13;2;2;12;224.5666656;62.06666819;2.00333333;0.190666671;;66.9;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610282;P006;36;175;3;5;OK;P00610282;17;13.8;16;3;3;15;212.899999;62.8333346;1.373333335;0.234333331;;79.5;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610284;P006;33;169;3;5;OK;P00610284;17;12.7;16;2;2;15;232.6666667;67.06666819;1.566666683;0.273999999;;81.8;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610302;P006;38;147;3;5;OK;P00610302;17;13.4;12;2;2;12;209.7666677;64.46666718;1.456666668;0.159666667;;59;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610306;P006;37;141;3;5;OK;P00610306;17;12.4;17;1;2;10;223.8666687;67.26666768;1.660000006;0.176000002;;53.4;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610308;P006;30;141;3;5;OK;P00610308;17;10.2;15;3;3;10;242;64.43333435;2.24333334;0.271333332;;80.2;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610333;P006;49;144;3;5;OK;P00610333;17;15.6;16;2;2;12;229.6333364;55.09999847;1.650000016;0.243999998;;73.2;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610339;P006;43;152;3;5;OK;P00610339;17;12.3;10;2;1;8;226.899999;60.73333359;1.780000011;0.229999999;;78.2;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610352;P006;45;163;3;5;OK;P00610352;17;15;15;2;2;12;258.1333364;57;1.75666666;0.195666671;;50.4;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610359;P006;49;184;3;5;OK;P00610359;17;11.5;12;1;1;8;200.4333344;59.06666565;1.849999984;0.217000003;;66.5;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610425;P006;53;205;3;5;OK;P00610425;17;12.1;13;2;2;8;217.5333354;66.96666718;1.580000003;0.230666667;;82.3;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610432;P006;53;193;3;5;OK;P00610432;17;12.7;12;2;1;7;201;57.33333333;1.576666673;0.224999999;;77;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610456;P006;52;158;3;5;OK;P00610456;17;14;17;4;3;12;206.7666677;59.93333181;2.096666654;0.124333334;;42.3;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610509;P006;64;164;3;5;OK;P00610509;17;12.1;15;2;4;15;204.8666687;41.90000025;1.720000029;0.184333334;;58.8;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610528;P006;70;190;3;5;OK;P00610528;17;10.8;10;1;1;5;231.3333333;67.23333486;1.576666633;0.255;;88.8;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610596;P006;78;206;3;5;OK;P00610596;17;11.5;13;2;2;;249;65.5333341;1.773333311;0.406000008;;126.2;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610760;P006;92;192;3;5;OK;P00610760;17;15;9;3;3;9;229.100001;56.83333333;1.883333325;0.201666668;;57.4;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610792;P006;98;146;3;5;OK;P00610792;17;14;14;3;2;12;239.3333333;66.1333313;2.200000048;0.187999999;;51.5;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00610807;P006;71;214;3;5;OK;P00610807;17;11.6;11;3;2;;220.4666646;56.30000051;1.969999989;0.129666666;;49.1;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00611004;P006;12;203;3;5;OK;P00611004;17;10;14;2;1;14;207.9666697;57.53333282;1.723333319;0.226333335;;73.7;;;5;;;;DBH uncertain
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612051;P006;2;202;3;5;OK;P00612051;17;11.3;12;1;1;9;201.1333313;67.63333257;1.876666665;0.307666664;;94.6;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612057;P006;28;187;3;5;OK;P00612057;17;11.9;12;1;1;6;186.7666677;71.13333384;2.196666678;0.196333329;;67.8;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612802;P006;11;134;3;5;OK;P00612802;17;11.5;14;3;4;14;222.899999;62.76666768;1.586666703;0.251666665;;85.8;0.8958;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612819;P006;57.5;208;3;5;OK;P00612819;17;10.3;20;1;1;8;237.5333354;54.86666743;1.353333314;0.232666666;;62.9;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612822;P006;97;176;3;5;OK;P00612822;17;10.5;12;2;2;12;204.3333333;58.06666565;1.626666665;0.180000002;;70.1;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P00612898;P006;16;143;3;5;OK;P00612898;17;10.2;8;3;3;8;211.9666697;57.79999924;1.883333325;0.151333332;;56.3;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;asbeckii;P01860454;P018;34;82;3;5;OK;P01860152;17;15.3;14;2;2;5;210.3333333;60.83333333;2.453333298;0.187000001;;76;0.8458;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;IND;LV109048;LV1;121.4;52.6;0;2;EXCLUDE;LV109048;694;12.7388535;8;;;0;;;;;;;;;;;;;No Leaves
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;IND;LV109145;LV1;125.8;31.1;0;2;EXCLUDE;LV109145;694;;;;;0;;;;;;;;;;;;;Tree Missing
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Oxandra;IND;LV109287;LV1;145.3;52.3;0;2;EXCLUDE;LV109287;694;11.14649682;;;;0;;;;;;;;;;;;;herbier?
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV109152;LV1;127.5;50;3;5;OK;LV109152;829;11.14649682;17;2;1;10;208.3333333;64.50000127;1.320000013;0.232666666;34.32923381;;0.60931;0.5713;5.8;0.602401046;9.72221;2.72807451;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV109169;LV1;121.1;70.7;3;5;OK;LV109169;829;12.3566879;13;1;1;8;179.3333333;58.16666667;0.99666665;0.201666668;34.1626339;;0.56532;0.5559;5.35;0.591656131;9.84739;2.45660854;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV109328;LV1;165.6;98.8;3;5;OK;LV109328;829;14.01273885;22;3;2;22;152.3333333;41.56666692;0.736666679;0.087666667;14.86179988;;;;;0.555298205;8.85454;3.35496719;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV109339;LV1;171.6;88.7;3;5;OK;LV109339;829;11.62420382;18;4;4;15;197.3333333;51.63333384;1.153333326;0.154666667;20.91876666;;0.47104;1.2142;5.9;0.491863075;6.88462;2.29276398;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV109490;LV1;181.3;98.3;3;5;OK;LV109490;829;10.1910828;19;;;0;176.3333333;50.36666743;0.913333337;0.155666664;29.80936686;;;;;0.642249527;7.97541;2.02884558;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV112591;LV1;174;4.5;3;5;OK;LV112591;829;10.70063694;17;1;1;15;180.3333333;60.23333486;0.886666656;0.191666665;27.7579333;;;;;0.602071609;19.2697;4.98501422;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annonaceae;Pseudoxandra;cuspidata;LV112593;LV1;154.5;100.5;3;5;OK;LV112593;829;10.06369427;13;1;1;10;162.6666667;43.06666692;0.873333335;0.110666667;19.7753334;;0.59783;0.5791;5.35;0.574363555;10.136;2.96676398;
